customer_id,is_premium,pet_type,total_orders,total_spend
4733,FALSE,Cat,5,0
4734,TRUE,Cat,8,2133.66
4735,FALSE,Cat,13,1311.8
4736,FALSE,Both,10,4735.49
4737,FALSE,Dog,13,1542.27
4738,TRUE,Cat,10,4046.76
4739,TRUE,Cat,10,0
4740,FALSE,Cat,9,0
4741,FALSE,Dog,12,393.75
4742,FALSE,Dog,9,0
4743,TRUE,Dog,15,5624.75
4744,TRUE,Dog,7,0
4745,FALSE,Dog,11,2204.82
4746,FALSE,Dog,7,0
4747,FALSE,Cat,6,0
4748,TRUE,Cat,9,3891.24
4749,TRUE,Dog,10,747.4
4750,FALSE,Both,11,1652
4751,FALSE,Both,12,1724.32
4752,TRUE,Both,12,688.06
4753,FALSE,Cat,4,2214.05
4754,FALSE,Dog,13,8910.68
4755,FALSE,Dog,10,474.64
4756,TRUE,Cat,22,5798.05
4757,TRUE,Cat,15,1652
4758,TRUE,Dog,10,4624.44
4759,FALSE,Cat,8,0
4760,FALSE,Cat,8,1564.71
4761,TRUE,Cat,6,0
4762,TRUE,Dog,8,6615.74
4763,FALSE,Cat,6,2844.1
4764,FALSE,Dog,17,5431.45
4765,FALSE,Both,11,660.43
4766,FALSE,Both,9,2579.49
4767,TRUE,Dog,13,4132.89
4768,FALSE,Cat,13,5513.33
4769,TRUE,Cat,12,1243.98
4770,TRUE,Cat,11,4221.64
4771,FALSE,Cat,10,3534.74
4772,FALSE,Cat,5,4174.92
4773,TRUE,Cat,10,403.5
4774,FALSE,Cat,12,806.21
4775,FALSE,Cat,12,0
4776,TRUE,Dog,9,0
4777,TRUE,Dog,11,2069.2
4778,FALSE,Both,7,1454.27
4779,TRUE,Dog,10,1476.13
4780,FALSE,Cat,4,0
4781,TRUE,Cat,9,2924.4
4782,FALSE,Both,11,0
4783,TRUE,Dog,9,0
4784,TRUE,Cat,14,3463.71
4785,TRUE,Cat,7,1430.18
4786,TRUE,Dog,9,4361
4787,TRUE,Dog,6,979.21
4788,FALSE,Cat,7,2919.15
4789,TRUE,Dog,7,0
4790,FALSE,Cat,7,0
4791,TRUE,Dog,10,0
4792,TRUE,Dog,12,474.64
4793,FALSE,Dog,27,5100.34
4794,TRUE,Cat,12,1220.49
4795,TRUE,Dog,10,3463.71
4796,FALSE,Dog,12,3991.58
4797,TRUE,Cat,11,7422.09
4798,FALSE,Cat,5,0
4799,FALSE,Both,9,2243.02
4800,FALSE,Both,12,725.36
4801,TRUE,Cat,7,0
4802,FALSE,Dog,10,4086.75
4803,TRUE,Dog,13,3641.92
4804,FALSE,Dog,15,1294.66
4805,FALSE,Cat,9,559.46
4806,FALSE,Cat,10,2312.64
4807,FALSE,Dog,11,4833.74
4808,TRUE,Cat,8,1076.84
4809,FALSE,Cat,11,0
4810,TRUE,Cat,5,5396.1
4811,FALSE,Cat,14,3557.37
4812,TRUE,Dog,6,1768.19
4813,TRUE,Dog,11,6690.77
4814,TRUE,Cat,13,0
4815,FALSE,Dog,5,0
4816,FALSE,Dog,4,0
4817,TRUE,Dog,8,713.42
4818,TRUE,Dog,12,4254.2
4819,FALSE,Cat,9,4597.35
4820,TRUE,Cat,9,0
4821,TRUE,Dog,8,2596.64
4822,TRUE,Dog,8,466.42
4823,FALSE,Dog,7,2360.31
4824,FALSE,Cat,5,512.14
4825,FALSE,Dog,17,2159.22
4826,TRUE,Dog,15,965.05
4827,TRUE,Cat,8,811.52
4828,FALSE,Dog,7,6094.84
4829,TRUE,Dog,10,3148.04
4830,FALSE,Cat,7,2282.23
4831,TRUE,Cat,14,1235.9
4832,FALSE,Cat,9,1830.95
4833,FALSE,Both,13,6955.08
4834,TRUE,Dog,8,2945.68
4835,TRUE,Dog,6,358.66
4836,TRUE,Cat,15,0
4837,TRUE,Cat,9,248.22
4838,TRUE,Dog,7,5280.98
4839,FALSE,Cat,8,1768.74
4840,TRUE,Cat,19,1401.67
4841,TRUE,Cat,12,0
4842,FALSE,Dog,7,6142.95
4843,TRUE,Cat,4,0
4844,TRUE,Dog,8,3381.18
4845,TRUE,Cat,6,2679.6
4846,TRUE,Dog,10,5044.12
4847,FALSE,Both,5,0
4848,FALSE,Cat,7,0
4849,TRUE,Cat,12,0
4850,TRUE,Cat,8,7108.26
4851,TRUE,Cat,12,0
4852,TRUE,Dog,9,0
4853,TRUE,Dog,9,5258.85
4854,TRUE,Dog,8,2734.12
4855,FALSE,Dog,6,2748.66
4856,FALSE,Dog,7,2734.88
4857,FALSE,Cat,7,0
4858,TRUE,Cat,11,0
4859,FALSE,Dog,9,1095.4
4860,TRUE,Cat,11,3223.19
4861,FALSE,Dog,9,2115.75
4862,FALSE,Both,8,661.78
4863,TRUE,Dog,10,5301.5
4864,TRUE,Dog,8,0
4865,TRUE,Both,10,3856.87
4866,FALSE,Dog,6,2225.9
4867,TRUE,Cat,9,2407.52
4868,FALSE,Dog,8,3275.9
4869,FALSE,Both,14,3071.86
4870,FALSE,Cat,8,7128.48
4871,FALSE,Dog,13,225.73
4872,TRUE,Both,7,0
4873,TRUE,Dog,8,1352.16
4874,TRUE,Both,12,0
4875,FALSE,Dog,11,1075.64
4876,FALSE,Dog,4,0
4877,FALSE,Cat,7,2051.08
4878,FALSE,Dog,8,1648.38
4879,FALSE,Dog,10,4935.16
4880,FALSE,Dog,13,1251.41
4881,TRUE,Dog,9,0
4882,TRUE,Cat,7,788.49
4883,TRUE,Both,10,2360.31
4884,TRUE,Cat,12,0
4885,TRUE,Both,6,0
4886,FALSE,Both,7,807
4887,TRUE,Both,12,823.9
4888,FALSE,Dog,8,2351.55
4889,TRUE,Dog,17,2519.36
4890,FALSE,Dog,10,3324.39
4891,TRUE,Dog,8,0
4892,TRUE,Dog,9,3628.72
4893,FALSE,Dog,11,3779.54
4894,TRUE,Dog,12,0
4895,TRUE,Cat,10,5009.3
4896,TRUE,Dog,10,2010.36
4897,FALSE,Both,10,0
4898,FALSE,Cat,8,823.68
4899,FALSE,Dog,9,2415.86
4900,TRUE,Cat,13,814.48
4901,FALSE,Cat,8,3291.95
4902,TRUE,Cat,3,717.93
4903,TRUE,Cat,11,2573.51
4904,TRUE,Both,13,2603.03
4905,TRUE,Cat,4,0
4906,TRUE,Cat,9,420.76
4907,TRUE,Dog,3,463.12
4908,FALSE,Dog,10,11484.08
4909,TRUE,Dog,6,0
4910,TRUE,Both,11,2617.6
4911,FALSE,Dog,17,0
4912,TRUE,Cat,11,2993.54
4913,TRUE,Dog,13,1955.44
4914,TRUE,Both,13,5536.99
4915,FALSE,Dog,13,1991.5
4916,FALSE,Dog,12,2813.06
4917,TRUE,Dog,13,2634.15
4918,FALSE,Cat,9,141.98
4919,TRUE,Cat,12,141.98
4920,FALSE,Cat,8,2177.56
4921,FALSE,Dog,15,2443.76
4922,FALSE,Dog,9,1743.49
4923,FALSE,Dog,10,0
4924,FALSE,Dog,12,2755.84
4925,TRUE,Dog,11,7840.38
4926,FALSE,Dog,5,0
4927,TRUE,Cat,13,4504.72
4928,FALSE,Cat,9,1362.25
4929,TRUE,Dog,11,3209.92
4930,TRUE,Cat,8,0
4931,FALSE,Dog,8,0
4932,TRUE,Dog,12,5995.16
4933,FALSE,Dog,17,783.6
4934,TRUE,Cat,13,3541.04
4935,FALSE,Cat,8,0
4936,FALSE,Cat,21,3070.28
4937,TRUE,Cat,4,537.99
4938,FALSE,Cat,12,1580.38
4939,TRUE,Dog,12,0
4940,TRUE,Dog,9,3574.34
4941,FALSE,Dog,8,4111.08
4942,FALSE,Dog,8,1044.96
4943,TRUE,Cat,4,1262.28
4944,TRUE,Both,14,5543.37
4945,TRUE,Cat,8,2679.6
4946,TRUE,Dog,9,0
4947,TRUE,Cat,6,1957.14
4948,TRUE,Both,12,0
4949,TRUE,Cat,9,262.88
4950,FALSE,Dog,12,0
4951,FALSE,Cat,15,6475.58
4952,TRUE,Cat,11,3429.15
4953,FALSE,Cat,11,0
4954,TRUE,Both,11,2960.57
4955,TRUE,Cat,12,2489.36
4956,TRUE,Both,16,0
4957,TRUE,Cat,14,5721.99
4958,TRUE,Both,6,712.97
4959,TRUE,Dog,6,2140.26
4960,TRUE,Dog,6,0
4961,TRUE,Cat,10,711.22
4962,TRUE,Dog,14,5426.68
4963,TRUE,Dog,8,811.52
4964,TRUE,Cat,5,1496.77
4965,FALSE,Dog,6,807
4966,TRUE,Cat,4,0
4967,TRUE,Dog,12,949.48
4968,TRUE,Dog,18,3661.47
4969,TRUE,Dog,11,3353.83
4970,TRUE,Both,11,377.36
4971,FALSE,Dog,8,1424.22
4972,TRUE,Cat,14,0
4973,TRUE,Dog,12,896.76
4974,FALSE,Cat,14,7156.47
4975,TRUE,Dog,12,239.64
4976,FALSE,Cat,17,4564.05
4977,FALSE,Cat,8,2208.91
4978,TRUE,Cat,11,5296.02
4979,TRUE,Cat,7,0
4980,TRUE,Dog,10,4087.67
4981,FALSE,Cat,10,0
4982,TRUE,Dog,11,2267.94
4983,TRUE,Cat,11,3292.98
4984,FALSE,Both,12,4942.47
4985,FALSE,Cat,11,6991.41
4986,TRUE,Cat,7,823.9
4987,TRUE,Cat,10,1298.32
4988,TRUE,Cat,11,4363.26
4989,FALSE,Dog,10,0
4990,FALSE,Cat,10,733.38
4991,TRUE,Cat,7,0
4992,FALSE,Cat,11,4219.09
4993,FALSE,Dog,8,660.99
4994,FALSE,Dog,11,1290
4995,FALSE,Dog,8,0
4996,FALSE,Cat,13,1671.65
4997,FALSE,Dog,10,8723.68
4998,TRUE,Cat,12,0
4999,TRUE,Dog,11,4268.1
5000,TRUE,Both,15,229.33
