customer_id,add_to_cart,purchase,view,view_to_cart_rate,cart_to_purchase_rate
4983,4,0,4,1.00,0.00
4984,7,1,4,1.75,0.14
4985,4,2,12,0.33,0.50
4986,4,2,4,1.00,0.50
4987,0,2,8,0.00,0.00
4988,3,1,9,0.33,0.33
4989,2,1,11,0.18,0.50
4990,3,1,10,0.30,0.33
4991,11,2,9,1.22,0.18
4992,3,1,13,0.23,0.33
4993,3,1,9,0.33,0.33
4994,3,2,7,0.43,0.67
4995,3,0,7,0.43,0.00
4996,2,0,6,0.33,0.00
4997,7,0,5,1.40,0.00
4998,2,1,4,0.50,0.50
4999,2,0,6,0.33,0.00
5000,3,0,7,0.43,0.00
